File created on 07/10/2010 at 16:53:22

[header]
satellites
time
latitude
longitude
height
YAW__
YAW_

[channel units]



[comments]
Log Rate (Hz) : 1
Software Version : 1.9.8 (Build 004)
Created from KML File
Track Offset (metres):0.00;0.00

[column names]
sats time lat long height YAW__ YAW_ 
[data]
020 000000.00 +03026.67222 -00357.89010 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67252 -00357.88980 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67282 -00357.88950 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67312 -00357.88926 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67342 -00357.88896 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67372 -00357.88866 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67402 -00357.88842 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67432 -00357.88812 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67462 -00357.88788 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67486 -00357.88758 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67516 -00357.88728 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67552 -00357.88704 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67582 -00357.88674 +00456.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67612 -00357.88644 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67642 -00357.88620 +00456.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67672 -00357.88590 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67702 -00357.88560 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67732 -00357.88536 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67762 -00357.88506 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67792 -00357.88482 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67822 -00357.88452 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67852 -00357.88428 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67882 -00357.88398 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67912 -00357.88368 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67942 -00357.88344 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.67972 -00357.88314 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68002 -00357.88284 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68038 -00357.88254 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68062 -00357.88230 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68098 -00357.88200 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68128 -00357.88170 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68158 -00357.88140 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68188 -00357.88110 +00456.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68224 -00357.88080 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68254 -00357.88050 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68284 -00357.88020 +00456.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68314 -00357.87990 +00456.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68350 -00357.87960 +00456.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68380 -00357.87930 +00456.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68416 -00357.87894 +00456.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68446 -00357.87864 +00456.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68476 -00357.87834 +00456.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68512 -00357.87804 +00456.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68542 -00357.87774 +00456.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68578 -00357.87744 +00456.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68608 -00357.87714 +00456.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68638 -00357.87678 +00456.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68674 -00357.87648 +00456.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68704 -00357.87618 +00456.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68740 -00357.87588 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68770 -00357.87558 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68800 -00357.87528 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68836 -00357.87498 +00456.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68866 -00357.87468 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68902 -00357.87438 +00456.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68932 -00357.87408 +00456.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68968 -00357.87378 +00456.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.68998 -00357.87348 +00456.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69034 -00357.87318 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69064 -00357.87288 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69100 -00357.87258 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69130 -00357.87228 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69166 -00357.87198 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69196 -00357.87168 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69232 -00357.87138 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69262 -00357.87108 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69298 -00357.87078 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69334 -00357.87042 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69370 -00357.87012 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69400 -00357.86982 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69436 -00357.86952 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69472 -00357.86922 +00456.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69502 -00357.86886 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69538 -00357.86856 +00456.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69574 -00357.86826 +00456.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69610 -00357.86796 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69646 -00357.86760 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69682 -00357.86730 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69712 -00357.86694 +00456.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69748 -00357.86664 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69784 -00357.86628 +00456.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69820 -00357.86598 +00456.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69856 -00357.86562 +00456.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69892 -00357.86532 +00456.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69934 -00357.86496 +00456.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.69970 -00357.86466 +00456.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70006 -00357.86430 +00456.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70042 -00357.86400 +00456.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70078 -00357.86364 +00456.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70114 -00357.86334 +00456.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70150 -00357.86298 +00456.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70186 -00357.86262 +00456.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70228 -00357.86232 +00456.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70264 -00357.86196 +00456.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70300 -00357.86166 +00456.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70336 -00357.86136 +00456.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70372 -00357.86100 +00456.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70408 -00357.86070 +00456.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70444 -00357.86040 +00456.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70480 -00357.86010 +00456.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70516 -00357.85974 +00456.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70546 -00357.85944 +00456.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70582 -00357.85914 +00456.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70618 -00357.85884 +00456.60 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70654 -00357.85848 +00456.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70690 -00357.85818 +00456.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70720 -00357.85788 +00456.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70756 -00357.85758 +00456.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70792 -00357.85722 +00456.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70828 -00357.85692 +00456.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70870 -00357.85656 +00456.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70906 -00357.85620 +00456.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70942 -00357.85590 +00456.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.70978 -00357.85554 +00456.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71020 -00357.85518 +00456.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71056 -00357.85488 +00456.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71098 -00357.85452 +00456.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71140 -00357.85416 +00456.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71176 -00357.85380 +00456.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71218 -00357.85344 +00456.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71260 -00357.85308 +00456.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71302 -00357.85272 +00456.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71338 -00357.85236 +00456.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71380 -00357.85200 +00457.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71422 -00357.85158 +00457.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71464 -00357.85122 +00457.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71506 -00357.85086 +00457.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71548 -00357.85044 +00457.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71590 -00357.85008 +00457.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71638 -00357.84966 +00457.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71680 -00357.84930 +00457.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71722 -00357.84888 +00457.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71764 -00357.84852 +00457.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71806 -00357.84810 +00457.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71854 -00357.84774 +00457.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71896 -00357.84732 +00457.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71938 -00357.84690 +00457.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.71986 -00357.84654 +00457.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72028 -00357.84612 +00457.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72076 -00357.84570 +00457.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72118 -00357.84528 +00457.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72166 -00357.84492 +00457.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72208 -00357.84450 +00457.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72256 -00357.84408 +00457.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72298 -00357.84366 +00457.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72346 -00357.84330 +00457.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72388 -00357.84288 +00457.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72436 -00357.84246 +00457.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72478 -00357.84204 +00457.91 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72520 -00357.84168 +00457.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72568 -00357.84126 +00457.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72616 -00357.84090 +00458.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72658 -00357.84048 +00458.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72700 -00357.84006 +00458.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72748 -00357.83970 +00458.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72790 -00357.83928 +00458.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72838 -00357.83886 +00458.15 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72880 -00357.83844 +00458.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72922 -00357.83808 +00458.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.72970 -00357.83766 +00458.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73012 -00357.83724 +00458.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73060 -00357.83688 +00458.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73102 -00357.83646 +00458.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73144 -00357.83610 +00458.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73192 -00357.83568 +00458.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73234 -00357.83532 +00458.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73276 -00357.83490 +00458.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73318 -00357.83454 +00458.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73366 -00357.83418 +00458.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73408 -00357.83376 +00458.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73450 -00357.83340 +00458.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73498 -00357.83298 +00458.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73540 -00357.83262 +00458.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73582 -00357.83220 +00458.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73624 -00357.83184 +00458.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73666 -00357.83148 +00458.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73708 -00357.83106 +00458.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73750 -00357.83070 +00458.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73792 -00357.83028 +00458.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73834 -00357.82992 +00458.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73876 -00357.82956 +00458.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73918 -00357.82914 +00458.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.73960 -00357.82878 +00458.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74002 -00357.82842 +00458.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74044 -00357.82800 +00458.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74086 -00357.82764 +00459.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74122 -00357.82728 +00459.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74164 -00357.82686 +00459.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74206 -00357.82650 +00459.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74248 -00357.82614 +00459.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74284 -00357.82578 +00459.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74326 -00357.82542 +00459.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74368 -00357.82506 +00459.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74410 -00357.82464 +00459.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74446 -00357.82428 +00459.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74488 -00357.82392 +00459.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74530 -00357.82356 +00459.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74566 -00357.82320 +00459.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74608 -00357.82278 +00459.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74644 -00357.82242 +00459.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74686 -00357.82206 +00459.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74728 -00357.82170 +00459.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74764 -00357.82134 +00459.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74806 -00357.82098 +00459.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74842 -00357.82062 +00459.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74884 -00357.82026 +00459.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74920 -00357.81990 +00459.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74962 -00357.81954 +00459.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.74998 -00357.81924 +00459.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75040 -00357.81888 +00459.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75076 -00357.81852 +00459.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75118 -00357.81816 +00459.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75154 -00357.81780 +00459.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75190 -00357.81750 +00459.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75226 -00357.81714 +00459.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75268 -00357.81678 +00459.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75304 -00357.81648 +00459.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75340 -00357.81612 +00459.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75370 -00357.81582 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75406 -00357.81552 +00459.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75442 -00357.81516 +00459.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75478 -00357.81486 +00459.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75514 -00357.81456 +00459.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75550 -00357.81426 +00459.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75580 -00357.81390 +00459.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75616 -00357.81360 +00459.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75646 -00357.81330 +00460.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75676 -00357.81300 +00460.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75712 -00357.81270 +00460.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75742 -00357.81240 +00460.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75778 -00357.81216 +00460.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75808 -00357.81186 +00460.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75838 -00357.81156 +00460.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75868 -00357.81126 +00460.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75898 -00357.81102 +00460.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75928 -00357.81072 +00460.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75958 -00357.81048 +00460.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.75988 -00357.81024 +00460.15 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76018 -00357.81006 +00460.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76048 -00357.80988 +00460.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76078 -00357.80970 +00460.15 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76108 -00357.80952 +00460.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76132 -00357.80940 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76162 -00357.80928 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76192 -00357.80922 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76222 -00357.80910 +00460.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76246 -00357.80910 +00460.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76276 -00357.80904 +00460.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76306 -00357.80904 +00460.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76330 -00357.80904 +00460.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76360 -00357.80904 +00460.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76384 -00357.80910 +00460.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76408 -00357.80916 +00460.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76432 -00357.80928 +00460.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76462 -00357.80934 +00460.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76486 -00357.80946 +00460.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76510 -00357.80964 +00460.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76534 -00357.80976 +00459.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76552 -00357.81000 +00459.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76576 -00357.81018 +00459.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76600 -00357.81042 +00459.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76618 -00357.81066 +00459.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76636 -00357.81096 +00459.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76660 -00357.81126 +00459.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76678 -00357.81156 +00459.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76690 -00357.81192 +00459.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76708 -00357.81228 +00459.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76720 -00357.81270 +00459.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76738 -00357.81306 +00459.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76744 -00357.81354 +00459.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76756 -00357.81396 +00459.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76762 -00357.81438 +00459.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76768 -00357.81480 +00459.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76774 -00357.81528 +00459.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76774 -00357.81576 +00459.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76774 -00357.81624 +00459.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76774 -00357.81666 +00459.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76768 -00357.81714 +00459.53 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76762 -00357.81762 +00459.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76756 -00357.81810 +00459.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76744 -00357.81858 +00459.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76738 -00357.81906 +00459.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76726 -00357.81954 +00459.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76714 -00357.82002 +00459.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76702 -00357.82050 +00459.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76690 -00357.82098 +00459.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76678 -00357.82146 +00459.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76666 -00357.82200 +00459.18 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76654 -00357.82248 +00459.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76636 -00357.82302 +00459.09 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76624 -00357.82350 +00459.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76612 -00357.82404 +00459.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76594 -00357.82458 +00458.94 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76582 -00357.82512 +00458.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76564 -00357.82566 +00458.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76552 -00357.82620 +00458.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76534 -00357.82674 +00458.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76522 -00357.82728 +00458.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76504 -00357.82782 +00458.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76486 -00357.82842 +00458.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03026.76474 -00357.82896 +00458.44 +0.00000E+00 +0.00000E+00 
